年月日,全国地方公共団体コード,市区名,町名,年齢［歳］,人口総数［人］,男［人］,女［人］
2016/9/30,141097,港北区,大曽根一丁目,29,33,15,18
2016/9/30,141097,港北区,大曽根一丁目,30,38,15,23
2016/9/30,141097,港北区,大曽根一丁目,31,44,22,22
2016/9/30,141097,港北区,大曽根一丁目,32,35,17,18
2016/9/30,141097,港北区,大曽根一丁目,33,42,25,17
2016/9/30,141097,港北区,大曽根一丁目,34,33,20,13
2016/9/30,141097,港北区,大曽根一丁目,35,31,11,20
2016/9/30,141097,港北区,大曽根一丁目,36,21,8,13
2016/9/30,141097,港北区,大曽根一丁目,37,28,13,15
2016/9/30,141097,港北区,大曽根一丁目,38,20,13,7
2016/9/30,141097,港北区,大曽根一丁目,39,33,14,19
2016/9/30,141097,港北区,大曽根一丁目,40,32,17,15
2016/9/30,141097,港北区,大曽根一丁目,41,26,13,13
2016/9/30,141097,港北区,大曽根一丁目,42,23,15,8
2016/9/30,141097,港北区,大曽根一丁目,43,34,22,12
2016/9/30,141097,港北区,大曽根一丁目,44,38,24,14
2016/9/30,141097,港北区,大曽根一丁目,45,44,16,28
2016/9/30,141097,港北区,大曽根一丁目,46,38,23,15
2016/9/30,141097,港北区,大曽根一丁目,47,46,16,30
2016/9/30,141097,港北区,大曽根一丁目,48,42,26,16
2016/9/30,141097,港北区,大曽根一丁目,49,35,20,15
2016/9/30,141097,港北区,大曽根一丁目,50,33,16,17
2016/9/30,141097,港北区,大曽根一丁目,51,34,21,13
2016/9/30,141097,港北区,大曽根一丁目,52,27,15,12
2016/9/30,141097,港北区,大曽根一丁目,53,30,18,12
2016/9/30,141097,港北区,大曽根一丁目,54,32,16,16
2016/9/30,141097,港北区,大曽根一丁目,55,25,10,15
2016/9/30,141097,港北区,大曽根一丁目,56,21,11,10
2016/9/30,141097,港北区,大曽根一丁目,57,32,13,19
2016/9/30,141097,港北区,大曽根一丁目,58,23,14,9
2016/9/30,141097,港北区,大曽根一丁目,59,22,11,11
2016/9/30,141097,港北区,大曽根一丁目,60,21,7,14
2016/9/30,141097,港北区,大曽根一丁目,61,27,11,16
2016/9/30,141097,港北区,大曽根一丁目,62,18,7,11
2016/9/30,141097,港北区,大曽根一丁目,63,31,14,17
2016/9/30,141097,港北区,大曽根一丁目,64,32,12,20
2016/9/30,141097,港北区,大曽根一丁目,65,32,19,13
2016/9/30,141097,港北区,大曽根一丁目,66,30,18,12
2016/9/30,141097,港北区,大曽根一丁目,67,32,20,12
2016/9/30,141097,港北区,大曽根一丁目,68,37,19,18
2016/9/30,141097,港北区,大曽根一丁目,69,19,9,10
2016/9/30,141097,港北区,大曽根一丁目,70,19,10,9
2016/9/30,141097,港北区,大曽根一丁目,71,13,4,9
2016/9/30,141097,港北区,大曽根一丁目,72,16,3,13
2016/9/30,141097,港北区,大曽根一丁目,73,23,11,12
2016/9/30,141097,港北区,大曽根一丁目,74,20,6,14
2016/9/30,141097,港北区,大曽根一丁目,75,27,12,15
2016/9/30,141097,港北区,大曽根一丁目,76,17,9,8
2016/9/30,141097,港北区,大曽根一丁目,77,12,5,7
2016/9/30,141097,港北区,大曽根一丁目,78,16,6,10
2016/9/30,141097,港北区,大曽根一丁目,79,27,13,14
2016/9/30,141097,港北区,大曽根一丁目,80,24,9,15
2016/9/30,141097,港北区,大曽根一丁目,81,25,8,17
2016/9/30,141097,港北区,大曽根一丁目,82,16,8,8
2016/9/30,141097,港北区,大曽根一丁目,83,29,10,19
2016/9/30,141097,港北区,大曽根一丁目,84,19,11,8
2016/9/30,141097,港北区,大曽根一丁目,85,16,8,8
2016/9/30,141097,港北区,大曽根一丁目,86,14,4,10
2016/9/30,141097,港北区,大曽根一丁目,87,15,4,11
2016/9/30,141097,港北区,大曽根一丁目,88,10,4,6
2016/9/30,141097,港北区,大曽根一丁目,89,10,6,4
2016/9/30,141097,港北区,大曽根一丁目,90,11,3,8
2016/9/30,141097,港北区,大曽根一丁目,91,10,2,8
2016/9/30,141097,港北区,大曽根一丁目,92,11,4,7
2016/9/30,141097,港北区,大曽根一丁目,93,4,0,4
2016/9/30,141097,港北区,大曽根一丁目,94,4,0,4
2016/9/30,141097,港北区,大曽根一丁目,95,4,1,3
2016/9/30,141097,港北区,大曽根一丁目,96,3,1,2
2016/9/30,141097,港北区,大曽根一丁目,97,1,0,1
2016/9/30,141097,港北区,大曽根一丁目,98,0,0,0
2016/9/30,141097,港北区,大曽根一丁目,99,0,0,0
2016/9/30,141097,港北区,大曽根一丁目,100,1,0,1
2016/9/30,141097,港北区,大曽根二丁目,合計,2924,1455,1469
2016/9/30,141097,港北区,大曽根二丁目,0,32,12,20
2016/9/30,141097,港北区,大曽根二丁目,1,29,20,9
2016/9/30,141097,港北区,大曽根二丁目,2,24,9,15
2016/9/30,141097,港北区,大曽根二丁目,3,27,18,9
2016/9/30,141097,港北区,大曽根二丁目,4,18,13,5
2016/9/30,141097,港北区,大曽根二丁目,5,19,9,10
2016/9/30,141097,港北区,大曽根二丁目,6,22,14,8
2016/9/30,141097,港北区,大曽根二丁目,7,24,12,12
2016/9/30,141097,港北区,大曽根二丁目,8,24,10,14
2016/9/30,141097,港北区,大曽根二丁目,9,15,8,7
2016/9/30,141097,港北区,大曽根二丁目,10,20,6,14
2016/9/30,141097,港北区,大曽根二丁目,11,19,9,10
2016/9/30,141097,港北区,大曽根二丁目,12,18,6,12
2016/9/30,141097,港北区,大曽根二丁目,13,13,6,7
2016/9/30,141097,港北区,大曽根二丁目,14,14,4,10
2016/9/30,141097,港北区,大曽根二丁目,15,24,13,11
2016/9/30,141097,港北区,大曽根二丁目,16,15,9,6
2016/9/30,141097,港北区,大曽根二丁目,17,19,13,6
2016/9/30,141097,港北区,大曽根二丁目,18,27,15,12
2016/9/30,141097,港北区,大曽根二丁目,19,19,10,9
2016/9/30,141097,港北区,大曽根二丁目,20,26,11,15
2016/9/30,141097,港北区,大曽根二丁目,21,33,17,16
2016/9/30,141097,港北区,大曽根二丁目,22,31,16,15
2016/9/30,141097,港北区,大曽根二丁目,23,27,12,15
2016/9/30,141097,港北区,大曽根二丁目,24,37,19,18
2016/9/30,141097,港北区,大曽根二丁目,25,34,20,14
2016/9/30,141097,港北区,大曽根二丁目,26,47,29,18
2016/9/30,141097,港北区,大曽根二丁目,27,40,22,18
2016/9/30,141097,港北区,大曽根二丁目,28,44,25,19
2016/9/30,141097,港北区,大曽根二丁目,29,41,17,24
2016/9/30,141097,港北区,大曽根二丁目,30,48,28,20
2016/9/30,141097,港北区,大曽根二丁目,31,47,29,18
2016/9/30,141097,港北区,大曽根二丁目,32,44,18,26
2016/9/30,141097,港北区,大曽根二丁目,33,51,27,24
2016/9/30,141097,港北区,大曽根二丁目,34,44,27,17
2016/9/30,141097,港北区,大曽根二丁目,35,44,21,23
2016/9/30,141097,港北区,大曽根二丁目,36,45,19,26
2016/9/30,141097,港北区,大曽根二丁目,37,41,19,22
2016/9/30,141097,港北区,大曽根二丁目,38,51,27,24
2016/9/30,141097,港北区,大曽根二丁目,39,45,22,23
2016/9/30,141097,港北区,大曽根二丁目,40,49,24,25
2016/9/30,141097,港北区,大曽根二丁目,41,44,25,19
2016/9/30,141097,港北区,大曽根二丁目,42,49,29,20
2016/9/30,141097,港北区,大曽根二丁目,43,40,24,16
2016/9/30,141097,港北区,大曽根二丁目,44,41,21,20
2016/9/30,141097,港北区,大曽根二丁目,45,43,24,19
2016/9/30,141097,港北区,大曽根二丁目,46,44,26,18
2016/9/30,141097,港北区,大曽根二丁目,47,36,22,14
2016/9/30,141097,港北区,大曽根二丁目,48,32,17,15
2016/9/30,141097,港北区,大曽根二丁目,49,46,27,19
2016/9/30,141097,港北区,大曽根二丁目,50,25,11,14
2016/9/30,141097,港北区,大曽根二丁目,51,39,19,20
2016/9/30,141097,港北区,大曽根二丁目,52,38,20,18
2016/9/30,141097,港北区,大曽根二丁目,53,42,23,19
2016/9/30,141097,港北区,大曽根二丁目,54,37,17,20
2016/9/30,141097,港北区,大曽根二丁目,55,42,18,24
2016/9/30,141097,港北区,大曽根二丁目,56,30,16,14
2016/9/30,141097,港北区,大曽根二丁目,57,32,18,14
2016/9/30,141097,港北区,大曽根二丁目,58,32,20,12
2016/9/30,141097,港北区,大曽根二丁目,59,34,15,19
2016/9/30,141097,港北区,大曽根二丁目,60,25,9,16
2016/9/30,141097,港北区,大曽根二丁目,61,24,12,12
2016/9/30,141097,港北区,大曽根二丁目,62,34,15,19
2016/9/30,141097,港北区,大曽根二丁目,63,26,11,15
2016/9/30,141097,港北区,大曽根二丁目,64,33,17,16
2016/9/30,141097,港北区,大曽根二丁目,65,53,27,26
2016/9/30,141097,港北区,大曽根二丁目,66,54,29,25
2016/9/30,141097,港北区,大曽根二丁目,67,53,29,24
2016/9/30,141097,港北区,大曽根二丁目,68,46,27,19
2016/9/30,141097,港北区,大曽根二丁目,69,40,19,21
2016/9/30,141097,港北区,大曽根二丁目,70,29,11,18
2016/9/30,141097,港北区,大曽根二丁目,71,34,15,19
2016/9/30,141097,港北区,大曽根二丁目,72,42,24,18
2016/9/30,141097,港北区,大曽根二丁目,73,28,17,11
2016/9/30,141097,港北区,大曽根二丁目,74,29,16,13
2016/9/30,141097,港北区,大曽根二丁目,75,28,12,16
2016/9/30,141097,港北区,大曽根二丁目,76,20,10,10
2016/9/30,141097,港北区,大曽根二丁目,77,19,7,12
2016/9/30,141097,港北区,大曽根二丁目,78,20,7,13
2016/9/30,141097,港北区,大曽根二丁目,79,20,3,17
2016/9/30,141097,港北区,大曽根二丁目,80,30,11,19
2016/9/30,141097,港北区,大曽根二丁目,81,16,5,11
2016/9/30,141097,港北区,大曽根二丁目,82,31,11,20
2016/9/30,141097,港北区,大曽根二丁目,83,14,5,9
2016/9/30,141097,港北区,大曽根二丁目,84,14,2,12
2016/9/30,141097,港北区,大曽根二丁目,85,18,5,13
2016/9/30,141097,港北区,大曽根二丁目,86,24,10,14
2016/9/30,141097,港北区,大曽根二丁目,87,20,6,14
2016/9/30,141097,港北区,大曽根二丁目,88,18,7,11
2016/9/30,141097,港北区,大曽根二丁目,89,12,4,8
2016/9/30,141097,港北区,大曽根二丁目,90,8,1,7
2016/9/30,141097,港北区,大曽根二丁目,91,10,3,7
2016/9/30,141097,港北区,大曽根二丁目,92,10,4,6
2016/9/30,141097,港北区,大曽根二丁目,93,6,2,4
2016/9/30,141097,港北区,大曽根二丁目,94,3,1,2
2016/9/30,141097,港北区,大曽根二丁目,95,6,3,3
2016/9/30,141097,港北区,大曽根二丁目,96,3,0,3
2016/9/30,141097,港北区,大曽根二丁目,97,1,0,1
2016/9/30,141097,港北区,大曽根二丁目,98,2,1,1
2016/9/30,141097,港北区,大曽根二丁目,99,0,0,0
2016/9/30,141097,港北区,大曽根二丁目,100,4,0,4
2016/9/30,141097,港北区,大曽根三丁目,合計,3274,1662,1612
2016/9/30,141097,港北区,大曽根三丁目,0,26,10,16
2016/9/30,141097,港北区,大曽根三丁目,1,37,22,15
2016/9/30,141097,港北区,大曽根三丁目,2,24,12,12
2016/9/30,141097,港北区,大曽根三丁目,3,31,14,17
2016/9/30,141097,港北区,大曽根三丁目,4,29,15,14
2016/9/30,141097,港北区,大曽根三丁目,5,22,11,11
2016/9/30,141097,港北区,大曽根三丁目,6,26,13,13
2016/9/30,141097,港北区,大曽根三丁目,7,34,17,17
2016/9/30,141097,港北区,大曽根三丁目,8,31,19,12
2016/9/30,141097,港北区,大曽根三丁目,9,20,15,5
2016/9/30,141097,港北区,大曽根三丁目,10,29,13,16
2016/9/30,141097,港北区,大曽根三丁目,11,38,17,21
2016/9/30,141097,港北区,大曽根三丁目,12,23,11,12
2016/9/30,141097,港北区,大曽根三丁目,13,39,24,15
2016/9/30,141097,港北区,大曽根三丁目,14,34,20,14
2016/9/30,141097,港北区,大曽根三丁目,15,43,26,17
2016/9/30,141097,港北区,大曽根三丁目,16,47,26,21
2016/9/30,141097,港北区,大曽根三丁目,17,35,18,17
2016/9/30,141097,港北区,大曽根三丁目,18,36,17,19
2016/9/30,141097,港北区,大曽根三丁目,19,33,14,19
2016/9/30,141097,港北区,大曽根三丁目,20,47,26,21
2016/9/30,141097,港北区,大曽根三丁目,21,29,15,14
2016/9/30,141097,港北区,大曽根三丁目,22,34,13,21
2016/9/30,141097,港北区,大曽根三丁目,23,42,21,21
2016/9/30,141097,港北区,大曽根三丁目,24,18,8,10
2016/9/30,141097,港北区,大曽根三丁目,25,35,21,14
2016/9/30,141097,港北区,大曽根三丁目,26,35,16,19
2016/9/30,141097,港北区,大曽根三丁目,27,44,15,29
2016/9/30,141097,港北区,大曽根三丁目,28,38,17,21
2016/9/30,141097,港北区,大曽根三丁目,29,41,21,20
2016/9/30,141097,港北区,大曽根三丁目,30,46,26,20
2016/9/30,141097,港北区,大曽根三丁目,31,37,20,17
2016/9/30,141097,港北区,大曽根三丁目,32,41,26,15
2016/9/30,141097,港北区,大曽根三丁目,33,46,27,19
2016/9/30,141097,港北区,大曽根三丁目,34,57,25,32
2016/9/30,141097,港北区,大曽根三丁目,35,47,23,24
2016/9/30,141097,港北区,大曽根三丁目,36,51,21,30
2016/9/30,141097,港北区,大曽根三丁目,37,56,32,24
2016/9/30,141097,港北区,大曽根三丁目,38,44,23,21
2016/9/30,141097,港北区,大曽根三丁目,39,46,24,22
2016/9/30,141097,港北区,大曽根三丁目,40,56,30,26
2016/9/30,141097,港北区,大曽根三丁目,41,48,22,26
2016/9/30,141097,港北区,大曽根三丁目,42,45,22,23
2016/9/30,141097,港北区,大曽根三丁目,43,63,29,34
2016/9/30,141097,港北区,大曽根三丁目,44,59,34,25
2016/9/30,141097,港北区,大曽根三丁目,45,61,31,30
2016/9/30,141097,港北区,大曽根三丁目,46,61,31,30
2016/9/30,141097,港北区,大曽根三丁目,47,67,35,32
2016/9/30,141097,港北区,大曽根三丁目,48,82,43,39
2016/9/30,141097,港北区,大曽根三丁目,49,84,49,35
2016/9/30,141097,港北区,大曽根三丁目,50,46,27,19
2016/9/30,141097,港北区,大曽根三丁目,51,72,38,34
2016/9/30,141097,港北区,大曽根三丁目,52,68,39,29
2016/9/30,141097,港北区,大曽根三丁目,53,54,26,28
